Bdl;Km;+m;Kmti;+mti;spm;UNE;spår;Pl/Str;objnr;Rälmodell;Räl vikt(kg/m);Rällängd(m);Skarvtyp;Inläggn.år räl;Tillv.år räl;Rev.klass räl;Tillverkare räl;Stålsort räl;Sliper typ;Sliperavstånd(mm);Inläggn.år sliper;Tillverkningsår;Tillverkare sliper;Slipermatta;Befästning typ;Klämma;Isolator;Mellanlägg;Ballast typ;Tillverkare;Inl/ren.år ballast;Tjocklek(cm från suk);Besiktningsklass;Bantyp;Stråk;Besiktningsklass bana;Spår Huvud/Sido;Infrastrukturägare;Infrastrukturförvaltare;Underhållsdistrikt;UH.kontraktsområde Bas;UH.entreprenör Bas;Status järnvägsnät;Funktionella system;Anläggningsregion;Rälmodell_Räl vikt(kg/m)_Sliper typ_Befästning typ
932;4;504;4;794;290;E;1;Fin;10996;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;4;848;5;594;745;E;1;Fin;2366;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;5;648;5;937;289;E;1;Fin;2367;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;5;937;11;345;5409;E;;Fin-Ty;11027;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;11;345;11;509;164;E;1;Ty;11028;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;11;564;12;297;734;E;1;Ty;8032;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;12;351;12;550;199;E;1;Ty;2369;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;12;550;17;165;4616;E;;Ty-Vto;11029;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;17;165;17;366;201;E;3;Vto;11030;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;17;395;18;147;751;E;3;Vto;2370;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;18;188;18;385;197;E;3;Vto;2371;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;18;385;23;900;5516;E;;Vto-Pt;11031;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;23;900;24;137;237;E;1;Pt;11032;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;24;191;25;12;822;E;1;Pt;8007;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;25;66;25;255;189;E;1;Pt;2373;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;25;255;31;350;6095;E;;Pt-Hyl;14701;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;31;350;31;562;212;E;3;Hyl;2512;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;31;595;32;298;701;E;3;Hyl;2374;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;32;331;32;530;199;E;3;Hyl;2375;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;32;530;40;420;7891;E;;Hyl-Kl;11034;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;40;420;40;732;312;E;1;Kl;11035;E1;60;L;L;2012;2012;Ny;DO;R260;B2.5;600;2012;2011;DURT;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÅP;2012;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B2.5_P-Fc
932;40;765;41;881;1116;E;1;Kl;2377;UIC;60;40;L;1995;1995;Ny;L;R260;B;650;1995;0;ABET;-;P-Ec;?;GRÖN;e10;M1;ÅP;1995;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
932;41;914;42;256;343;E;1;Kl;2380;UIC;60;L;L;1993;1992;Ny;DO;R260;B;650;1993;0;ABET;-;P-Ec;?;GRÖN;e10;M1;ÅP;1993;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
932;42;256;46;455;4200;E;;Kl-Kvi;11036;UIC;60;L;L;1993;1992;Ny;DO;R260;B2.5;650;1993;0;ABET;-;P-Ec;?;GRÖN;e10;M1;ÅP;1993;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
932;46;455;46;852;397;E;2;Kvi;11037;UIC;60;L;L;1993;1992;Ny;DO;R260;B2.5;650;1993;0;ABET;-;P-Ec;?;GRÖN;e10;M1;ÅP;1993;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
932;46;885;47;347;463;E;2;Kvi;8024;UIC;60;L;L;2013;2013;Ny;DO;R260;B35;650;2013;1998;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;2013;50;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B35_P-Ec
932;47;381;47;745;364;E;2;Kvi;2382;UIC;60;L;L;1993;1992;Ny;DO;R260;B35;650;2013;1998;ABET;-;P-Ec;?;GRÖN;e10;M1;ÅP;2013;50;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B35_P-Ec
932;47;745;50;285;2540;E;;Kvi-Käb;11038;UIC;60;L;L;1993;1992;Ny;DO;R260;B2.5;650;1993;0;ABET;-;P-Ec;?;GRÖN;e10;M1;ÅP;1993;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
932;50;285;50;445;160;E;2;Käb;11039;UIC;60;L;L;1993;1992;Ny;DO;R260;B;650;1993;0;ABET;-;P-Ec;?;GRÖN;e10;M1;ÅP;1993;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
932;50;499;51;284;756;E;2;Käb;8066;UIC;60;L;L;1993;1992;Ny;DO;R260;B;650;1993;0;ABET;-;P-Ec;?;GRÖN;e10;M1;ÅP;1993;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
932;51;338;51;555;217;E;2;Käb;11060;UIC;60;L;L;1993;1992;Ny;DO;R260;B;650;1993;0;ABET;-;P-Ec;?;GRÖN;e10;M1;ÅP;1993;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
932;51;555;52;440;885;E;;Käb-Åp;11061;UIC;60;L;L;1993;1992;Ny;DO;R260;B;650;1993;0;ABET;-;P-Ec;?;GRÖN;e10;M1;ÅP;1993;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
933;0;0;0;229;229;E;1;Åp;29112;E1;60;L;L;2015;2015;Ny;?;?;B;600;2015;2015;?;-;P-Fc;eGRÖN;FC60E1;FC6025;M1;?;2015;30;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B_P-Fc
933;0;262;0;366;104;E;1;Åp;28341;E1;60;L;L;2015;2015;Ny;?;?;B;600;2015;2015;?;-;P-Fc;eGRÖN;FC60E1;FC6025;M1;?;2015;30;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B_P-Fc
933;0;483;0;802;319;E;1;Åp;2350;BV;50;L;L;1993;1993;?;DO;R260;B2.3;650;1993;1993;ABET;-;P-Fc;eGR/BR;BLÅVIT;G5;M1;?;1993;30;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;BV_50_B2.3_P-Fc
933;52;440;52;860;420;E;4;Åp;6135;UIC;60;L;L;1993;1992;Ny;DO;R260;B;650;1993;0;ABET;-;P-Ec;eGR/BR;GRÖN;G5;M1;ÅP;1993;30;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
933;52;902;52;920;18;E;401-402;Åp;29246;?;0;?;L;0;0;?;?;?;?;0;0;0;?;-;?;?;?;?;?;?;0;0;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;?_0_?_?
933;52;963;52;970;7;E1;4;Åp;29003;BV;50;L;L;0;1990;Ny;DOMN;R260;T;600;2015;2015;?;-;Hey;HB;-;G3.5;M1;?;2015;30;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;BV_50_T_Hey
933;52;1003;53;288;285;E1;4;Åp;29019;E1;60;L;L;2015;2015;?;?;?;B;600;2015;2015;?;-;P-Fc;FCgrön;FC60E1;FC6025;M1;?;2015;30;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B_P-Fc
933;53;321;53;329;8;E1;4;Åp;29126;E1;60;L;L;2015;2015;?;?;?;B;600;2015;2015;?;-;P-Fc;FCgrön;FC60E1;FC6025;M1;?;2015;30;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B_P-Fc
933;53;549;53;591;42;E;446-457;Åp;29253;?;60;?;L;0;0;?;?;?;B;600;2015;2015;?;-;?;?;?;?;;;0;0;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;?_60_B_?
933;53;624;53;882;258;E;2;Åp;15377;SJ;50;L;L;0;1977;Ny;DOMN;R220;B;650;0;0;?;-;Hambo;?;?;Hambo;M1;?;0;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;53;882;58;868;4994;E;;Åp-Bjuv;13774;SJ;50;L;L;1977;1977;Ny;DOMN;R220;B;650;0;0;?;-;Hambo;?;?;Hambo;M1;?;0;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;58;868;59;62;194;E;2;Bjuv;11481;BV;50;L;L;2004;2004;Ny;DO;R260;B2.5;650;1994;0;SBET;-;P-Ec;eGR/BR;BLÅVIT;e10;M;?;1977;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;BV_50_B2.5_P-Ec
933;59;116;59;654;538;E;2;Bjuv;2991;SJ;50;L;L;1977;1977;Ny;DOMN;?;B2.5;650;1977;0;?;-;Hambo;?;?;Hambo;M1;?;1977;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B2.5_Hambo
933;59;683;59;880;198;E;2;Bjuv;12617;SJ;50;L;L;1977;1977;Ny;DOMN;?;B;650;1977;0;?;-;Hambo;?;?;Hambo;M1;?;1977;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;59;935;60;162;226;E;2;Bjuv;2355;SJ;50;L;L;1977;1977;Ny;DOMN;?;B;650;1977;0;?;-;Hambo;?;?;Hambo;M;?;1977;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;60;162;63;118;2958;E;;Bjuv-Mör;13775;SJ;50;L;L;1977;1977;Ny;DOMN;R220;B;650;0;0;?;-;Hambo;?;?;Hambo;M1;?;0;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;63;118;63;349;231;E;1;Mör;11316;BV;50;L;L;2004;2004;Ny;DO;R260;B;650;1977;0;?;-;Hambo;?;?;Hambo;M1;?;1977;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;BV_50_B_Hambo
933;63;378;64;86;711;E;1;Mör;2356;SJ;50;L;L;1977;1977;Ny;DOMN;?;B;650;1977;0;?;-;Hambo;?;?;?;M;?;1977;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;64;130;64;328;198;E;1;Mör;2357;SJ;50;L;L;1977;1977;Ny;DOMN;?;B;650;1977;0;?;-;Hambo;?;?;Hambo;M1;ÅP;2016;0;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;64;328;67;886;3559;E;;Mör-Påa;13776;SJ;50;L;L;1977;1977;Ny;DOMN;R220;B;650;0;0;?;-;Hambo;?;?;Hambo;M1;ÅP;2016;0;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;67;886;68;57;171;E;1;Påa;11318;SJ;50;L;L;1977;1977;Ny;DOMN;?;B;650;1977;0;?;-;Hambo;HB;-;Hambo;M;?;1977;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;68;111;68;901;790;E;1;Påa;2358;SJ;50;L;L;1977;1977;Ny;DOMN;?;B;650;0;0;?;-;P-Ec;eGR/BR;BLÅVIT;G5;M1;?;1977;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_P-Ec
933;68;946;69;192;247;E;1;Påa;2359;SJ;50;L;L;1977;1977;Ny;DOMN;?;B;650;1977;0;?;-;Hambo;?;?;Hambo;M1;?;1977;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;69;192;70;651;1459;E;;Påa-Ätk;24939;SJ;50;L;L;1977;1977;Ny;DOMN;R220;B;650;0;0;?;-;Hambo;?;?;Hambo;M1;?;0;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;70;651;70;849;198;E;2;Ätk;13778;SJ;50;L;L;1977;1977;Ny;DOMN;R220;B;650;0;0;?;-;Hambo;?;?;Hambo;M1;?;0;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;70;878;71;106;229;E;2;Ätk;26001;SJ;50;L;L;1977;1977;Ny;DOMN;R220;B;650;0;0;?;-;Hambo;?;?;Hambo;M1;?;0;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;71;160;72;27;866;E;2;Ätk;26002;SJ;50;L;L;1977;1977;Ny;DOMN;R220;B;650;0;0;?;-;Hambo;?;?;Hambo;M1;SKAN;2012;35;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;72;81;72;379;298;E;2;Ätk;24938;SJ;50;L;L;1977;1977;Ny;DOMN;R220;B;650;0;0;?;-;Hambo;?;?;Hambo;M1;?;0;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;72;379;73;567;1188;E;;Ätk-Hbgb;13791;SJ;50;L;L;1977;1977;Ny;DOMN;R220;B;650;0;0;?;-;Hambo;?;?;Hambo;M1;?;0;30;b4;3;13;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;SJ_50_B_Hambo
933;230;391;230;793;402;E1;3;Åp;10905;UIC;60;L;L;2023;2023;Ny;?;R260;B2.5;650;1992;0;?;-;P-Ec;?;?;e10;M1;ÅP;1992;30;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
933;230;822;230;835;13;E1;403-407;Åp;29247;?;0;?;L;0;0;?;?;?;?;0;0;0;?;-;?;?;?;?;?;?;0;0;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;?_0_?_?
933;230;856;230;876;20;E;402-409;Åp;29117;?;0;?;L;0;0;?;?;?;?;0;0;0;?;-;?;?;?;?;?;?;0;0;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;?_0_?_?
933;230;909;230;951;41;E;1;Åp;29129;E1;60;L;L;2015;2015;Ny;?;?;?;0;0;0;?;-;P-Fc;eGRÖN;FC60E1;FC6025;M1;?;2015;30;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_?_P-Fc
933;230;984;231;40;67;E;1;Åp;29113;E1;60;L;L;2015;2015;Ny;?;?;B;600;2015;2015;?;-;P-Fc;eGRÖN;FC60E1;FC6025;M1;?;2015;30;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B_P-Fc
933;231;259;231;268;9;E1;3;Åp;29128;E1;60;L;L;2015;2015;Ny;?;?;B;600;2015;2015;?;-;P-Fc;FCgrön;FC60E1;FC6025;M1;?;2015;30;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B_P-Fc
933;231;301;231;311;10;E1;2;Åp;29115;E1;60;L;L;2015;2015;Ny;?;?;B;600;2015;2015;?;-;P-Fc;FCgrön;FC60E1;FC6025;M1;?;2015;30;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B_P-Fc
933;231;344;231;349;5;E1;2;Åp;29116;E1;60;4;L;2023;2023;Ny;?;R350LHT;?;0;0;0;?;-;?;?;?;?;?;?;0;0;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_?_?
933;231;378;231;460;82;E1;445-456;Åp;29118;?;60;?;L;0;0;?;?;?;?;0;0;0;?;-;?;?;?;?;?;?;0;0;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;?_60_?_?
933;231;493;231;832;339;E1;5;Åp;13982;UIC;60;L;L;2002;2002;Ny;DO;R260;B;600;2002;0;ABET;-;P-Ec;eGR/BR;GRÖN;e10;M1;ÅP;2002;0;b3;3;13;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B_P-Ec
935;34;99;47;757;13657;E;;Tp-E;11304;E1;60;L;L;2016;2016;Ny;DO;R260;B;600;2016;2016;ABET;-;P-Fc;FCgrön;FC60E1;FC6025;M1;ÖND;2016;30;b3;4;32;b3;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;E1_60_B_P-Fc
938;3;794;20;67;16276;N;;Hbgb-Lkö;17900;UIC;60;L;L;2000;2000;Ny;DO;R260;B2.5;650;2000;0;ABET;-;P-Ec;eGR/BR;GRÖN;G5;M1;ÅP;1999;0;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
938;3;794;20;67;16276;U;;Hbgb-Lkö;17921;UIC;60;L;L;2000;2000;Ny;DO;R260;B2.5;650;1999;0;ABET;-;P-Ec;eGR/BR;GRÖN;G5;M1;ÅP;1999;0;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
938;20;67;20;443;376;N;2;Lkö;17905;UIC;60;L;L;2000;2000;Ny;DO;R260;B2.5;650;2000;0;ABET;-;P-Ec;eGR/BR;GRÖN;G5;M1;ÅP;2000;0;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
938;20;67;20;526;459;U;3;Lkö;17939;UIC;60;L;L;2000;1999;Ny;DO;R260;B2.5;650;2000;0;ABET;-;P-Ec;eGR/BR;GRÖN;G5;M1;SKAN;2020;0;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
938;20;508;20;695;187;N;2;Lkö;17906;UIC;60;L;L;2000;2000;Ny;DO;R260;B2.5;650;2000;0;ABET;-;P-Ec;eGR/BR;GRÖN;G5;M1;ÅP;2000;0;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
938;20;591;20;611;20;U;3;Lkö;17940;UIC;60;L;L;2000;1999;Ny;DO;R260;B2.5;650;2000;0;ABET;-;P-Ec;eGR/BR;GRÖN;G5;M1;ÅP;2000;0;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
938;20;676;23;574;2898;U;3;Lkö;17941;UIC;60;L;L;2000;1999;Ny;DO;R260;B2.5;650;2000;0;ABET;-;P-Ec;eGR/BR;GRÖN;G5;M1;SKAN;2020;0;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
938;20;760;21;53;293;N;2;Lkö;17907;UIC;60;L;L;2000;2000;Ny;DO;R260;B2.5;650;2000;0;ABET;-;P-Ec;eGR/BR;GRÖN;G5;M1;SKAN;2020;0;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
938;21;118;21;973;855;N;2;Lkö;17908;UIC;60;L;L;2000;2000;Ny;DO;R260;B2.5;650;2000;0;ABET;-;P-Ec;eGR/BR;GRÖN;G5;M1;SKAN;2020;0;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
938;22;38;24;88;2050;N;2;Lkö;17909;UIC;60;L;L;2000;2000;Ny;DO;R260;B2.5;650;2000;0;ABET;-;P-Ec;eGR/BR;GRÖN;G5;M1;SKAN;2020;0;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
938;23;668;24;2;334;U;3;Lkö;17942;UIC;60;L;L;1999;1999;Ny;L;R260;B2.5;650;1999;0;ABET;-;P-Ec;eGR/BR;GRÖN;G5;M1;ÅP;1999;0;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
938;24;67;24;253;186;U;3;Lkö;17943;UIC;60;L;L;1999;1999;Ny;L;R260;B2.5;650;1999;0;ABET;-;P-Ec;eGR/BR;GRÖN;G5;M1;ÅP;1999;0;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
938;24;153;24;173;20;N;2;Lkö;17912;UIC;60;L;L;2000;2000;Ny;L;R260;B2.5;650;2000;0;ABET;-;P-Ec;eGR/BR;GRÖN;G5;M1;ÅP;2000;0;b4;2;03;b4;nhsp;TRV;TRV;Syd;2041262;sr;Öppen;FS Syd;Södra;UIC_60_B2.5_P-Ec
