Bandel,Startläge,Slutläge,Spårnamn,Start Date,End Date,Day Age,Radie,Medel Spårvidd Cirkulärkurva,Mätning Spårvidd
113A,"1373 + 89,0 m","1373 + 885,0 m",E,120814 00:00,121014 00:00,4459,"900,0",,
113A,"1324 + 5,0 m","1324 + 428,57 m",E,120814 00:00,121014 00:00,4459,"2000,0",,
113A,"1327 + 409,0 m","1327 + 841,0 m",E,120814 00:00,121014 00:00,4459,"948,0",,
113A,"1315 + 807,81 m","1316 + 256,74 m",E,120814 00:00,121014 00:00,4459,"752,0",,
113A,"1401 + 456,0 m","1402 + 228,0 m",E,120814 00:00,121014 00:00,4459,"590,0",,
113A,"1346 + 876,0 m","1346 + 996,0 m",E,120814 00:00,121014 00:00,4459,"590,0",,
113A,"1354 + 379,0 m","1354 + 675,0 m",E,120814 00:00,121014 00:00,4459,"915,0",,
113A,"1324 + 914,09 m","1325 + 304,0 m",E,120814 00:00,121014 00:00,4459,"1922,0",,
113A,"1339 + 188,0 m","1339 + 361,0 m",E,120814 00:00,121014 00:00,4459,"651,0",,
113A,"1392 + 921,92 m","1393 + 235,76 m",E,120814 00:00,121014 00:00,4459,"861,0",,
113A,"1400 + 40,0 m","1400 + 397,0 m",E,120814 00:00,121014 00:00,4459,"583,0",,
113A,"1343 + 420,42 m","1343 + 710,71 m",E,120814 00:00,121014 00:00,4459,"603,0",,
113A,"1360 + 490,0 m","1360 + 889,0 m",E,120814 00:00,121014 00:00,4459,"940,0",,
113A,"1325 + 921,0 m","1326 + 369,0 m",E,120814 00:00,121014 00:00,4459,"680,0",,
113A,"1380 + 883,88 m","1381 + 338,66 m",E,120814 00:00,121014 00:00,4459,"957,0",,
113A,"1407 + 47,0 m","1407 + 240,0 m",3,140912 00:00,141112 00:00,3700,"-4504,8","0,7",SPL_1409121000A_113A_E_1408_315
113A,"1406 + 755,0 m","1406 + 805,0 m",3,140912 00:00,141112 00:00,3700,"-760,0","2,2",SPL_1409121000A_113A_E_1408_315
113A,"1406 + 708,0 m","1406 + 733,0 m",3,140912 00:00,141112 00:00,3700,"760,0","3,1",SPL_1409121000A_113A_E_1408_315
113A,"1407 + 867,0 m","1407 + 918,0 m",3,140912 00:00,141112 00:00,3700,"-760,0","3,1",SPL_1409121000A_113A_E_1408_315
113A,"1407 + 939,0 m","1407 + 964,7 m",3,140912 00:00,141112 00:00,3700,"760,0","3,2",SPL_1409121000A_113A_E_1408_315
113A,"1407 + 835,0 m","1407 + 850,5 m",4,140912 00:00,141112 00:00,3700,"300,0","4,4",SPL_1409120957A_113A_3_1407_701
113A,"1336 + 520,0 m","1336 + 670,0 m",E,101017 00:00,101217 00:00,5126,"9050,0",,
113A,"1407 + 764,0 m","1407 + 774,0 m",4,140912 00:00,141112 00:00,3700,"-189,51","13,2",SPL_1409120957A_113A_3_1407_701
113A,"1408 + 32,0 m","1409 + 991,0 m",E,140912 00:00,141112 00:00,3700,"1895,0","1,0",SPL_1409121000A_113A_E_1408_315
113A,"1335 + 0,0 m","1335 + 844,16 m",E,101017 00:00,101217 00:00,5126,"9860,0",,
113A,"1407 + 867,0 m","1407 + 918,0 m",3,140912 00:00,141112 00:00,3700,"-760,0","3,1",SPL_1409121000A_113A_E_1408_315
113A,"1408 + 32,0 m","1409 + 991,0 m",E,140912 00:00,141112 00:00,3700,"1895,0","1,0",SPL_1409121000A_113A_E_1408_315
113A,"1407 + 939,0 m","1407 + 964,7 m",3,140912 00:00,141112 00:00,3700,"760,0","3,2",SPL_1409121000A_113A_E_1408_315
113A,"1328 + 826,82 m","1329 + 195,8 m",E,110412 00:00,110612 00:00,4949,"786,0",,
113A,"1327 + 409,0 m","1327 + 841,0 m",E,110412 00:00,110612 00:00,4949,"948,0",,
113A,"1324 + 5,0 m","1324 + 428,57 m",E,110412 00:00,110612 00:00,4949,"2000,0",,
113A,"1339 + 188,0 m","1339 + 361,0 m",E,110412 00:00,110612 00:00,4949,"651,0",,
113A,"1322 + 616,76 m","1322 + 850,3 m",E,110412 00:00,110612 00:00,4949,"1159,0",,
113A,"1325 + 577,0 m","1325 + 921,0 m",E,110412 00:00,110612 00:00,4949,"-910,0",,
113A,"1331 + 583,42 m","1331 + 956,04 m",E,110412 00:00,110612 00:00,4949,"-1885,0",,
113A,"1324 + 914,09 m","1325 + 304,0 m",E,110412 00:00,110612 00:00,4949,"1922,0",,
113A,"1344 + 567,43 m","1345 + 18,02 m",E,110412 00:00,110612 00:00,4949,"-987,0",,
113A,"1331 + 956,04 m","1332 + 279,0 m",E,110412 00:00,110612 00:00,4949,"-1915,0",,
113A,"1326 + 537,0 m","1326 + 823,0 m",E,110412 00:00,110612 00:00,4949,"-722,0",,
113A,"1343 + 710,71 m","1343 + 999,0 m",E,110412 00:00,110612 00:00,4949,"-598,0",,
113A,"1328 + 403,4 m","1328 + 826,82 m",E,110412 00:00,110612 00:00,4949,"-975,0",,
113A,"1336 + 520,0 m","1336 + 670,0 m",E,110412 00:00,110612 00:00,4949,"9050,0",,
113A,"1332 + 279,0 m","1332 + 695,0 m",E,110412 00:00,110612 00:00,4949,"-1870,0",,
113A,"1338 + 141,0 m","1338 + 346,0 m",E,110412 00:00,110612 00:00,4949,"-1734,0",,
113A,"1340 + 316,09 m","1340 + 515,89 m",E,110412 00:00,110612 00:00,4949,"606,0",,
113A,"1330 + 165,17 m","1330 + 339,34 m",E,110412 00:00,110612 00:00,4949,"-1906,0",,
113A,"1327 + 204,0 m","1327 + 409,0 m",E,110412 00:00,110612 00:00,4949,"-1302,0",,
113A,"1340 + 712,7 m","1341 + 346,07 m",E,110412 00:00,110612 00:00,4949,"-592,0",,
113A,"1337 + 820,0 m","1337 + 847,0 m",E,110412 00:00,110612 00:00,4949,"-99999,0",,
113A,"1335 + 0,0 m","1335 + 844,16 m",E,110412 00:00,110612 00:00,4949,"9860,0",,
113A,"1338 + 346,0 m","1338 + 580,0 m",E,110412 00:00,110612 00:00,4949,"-1958,0",,
113A,"1331 + 152,85 m","1331 + 583,42 m",E,110412 00:00,110612 00:00,4949,"594,0",,
113A,"1338 + 801,0 m","1338 + 982,0 m",E,110412 00:00,110612 00:00,4949,"-2080,0",,
113A,"1323 + 549,55 m","1323 + 574,37 m",1,110412 00:00,110612 00:00,4949,"760,0",,
113A,"1343 + 420,42 m","1343 + 710,71 m",E,110412 00:00,110612 00:00,4949,"603,0",,
113A,"1339 + 933,0 m","1340 + 316,09 m",E,110412 00:00,110612 00:00,4949,"588,0",,
113A,"1340 + 515,89 m","1340 + 712,7 m",E,110412 00:00,110612 00:00,4949,"584,0",,
113A,"1339 + 437,0 m","1339 + 526,0 m",E,110412 00:00,110612 00:00,4949,"669,0",,
113A,"1341 + 644,85 m","1341 + 918,48 m",E,110412 00:00,110612 00:00,4949,"640,0",,
113A,"1325 + 921,0 m","1326 + 369,0 m",E,110412 00:00,110612 00:00,4949,"680,0",,
113A,"1339 + 526,0 m","1339 + 807,0 m",E,110412 00:00,110612 00:00,4949,"703,0",,
113A,"1321 + 727,27 m","1322 + 59,88 m",E,110412 00:00,110612 00:00,4949,"1897,0",,
113A,"1334 + 206,0 m","1335 + 0,0 m",E,110412 00:00,110612 00:00,4949,"10300,0",,
113A,"1335 + 844,16 m","1336 + 520,0 m",E,110412 00:00,110612 00:00,4949,"10300,0",,
113A,"1336 + 520,0 m","1336 + 670,0 m",E,180527 14:50,180727 14:50,2347,"9050,0","0,3",SPL_1805271450A_113A_E_1335_605
113A,"1335 + 0,0 m","1335 + 844,16 m",E,180527 14:50,180727 14:50,2347,"9860,0","1,6",SPL_1805271450A_113A_E_1335_605
113A,"1399 + 443,44 m","1399 + 857,86 m",E,180924 10:48,181124 10:48,2227,"-968,0","13,1",SPL_1809241048A_113A_E_1399_985
113A,"1335 + 0,0 m","1335 + 844,16 m",E,180529 10:32,180729 10:32,2345,"9860,0","2,2",SPL_1805291032A_113A_E_1336_978
113A,"1336 + 520,0 m","1336 + 670,0 m",E,180529 10:32,180729 10:32,2345,"9050,0","1,1",SPL_1805291032A_113A_E_1336_978
113A,"1407 + 612,0 m","1407 + 685,0 m",1,170518 16:04,170718 16:04,2721,"800,0","1,8",SPL_1705181604A_113A_E_1408_92
113A,"1406 + 997,0 m","1407 + 290,0 m",1,170518 16:04,170718 16:04,2721,"-4490,0","0,5",SPL_1705181604A_113A_E_1408_92
113A,"1405 + 622,0 m","1406 + 682,0 m",E,170518 16:04,170718 16:04,2721,"-1735,0","1,1",SPL_1705181604A_113A_E_1408_92
113A,"1408 + 32,0 m","1409 + 991,0 m",E,170518 16:04,170718 16:04,2721,"1895,0","1,3",SPL_1705171909A_113A_E_1406_597
113A,"1406 + 900,0 m","1406 + 973,0 m",1,170518 16:04,170718 16:04,2721,"800,0","3,1",SPL_1705181604A_113A_E_1408_92
113A,"1323 + 471,47 m","1323 + 524,52 m",1,180527 14:33,180727 14:33,2347,"-788,0","-0,3",SPL_1805271433A_113A_E_1322_713
113A,"1323 + 549,55 m","1323 + 574,37 m",1,180527 14:33,180727 14:33,2347,"760,0","2,6",SPL_1805271433A_113A_E_1322_713
113A,"1322 + 616,76 m","1322 + 850,3 m",E,180527 14:33,180727 14:33,2347,"1159,0","0,0",SPL_1805271433A_113A_E_1322_713
113A,"1340 + 515,89 m","1340 + 712,7 m",E,180922 12:32,181122 12:32,2229,"584,0","7,6",SPL_1809221232A_113A_E_1315_399
113A,"1324 + 914,09 m","1325 + 304,0 m",E,180922 12:32,181122 12:32,2229,"1922,0","-0,2",SPL_1809221232A_113A_E_1315_399
113A,"1343 + 420,42 m","1343 + 710,71 m",E,180922 12:32,181122 12:32,2229,"603,0","6,7",SPL_1809221232A_113A_E_1315_399
113A,"1406 + 900,0 m","1406 + 911,0 m",4,170917 09:01,171117 09:01,2599,"-189,51","7,1",SPL_1709170901A_113A_E_1408_8
113A,"1407 + 835,0 m","1407 + 850,5 m",4,170917 09:01,171117 09:01,2599,"300,0","4,8",SPL_1709170901A_113A_E_1408_8
113A,"1406 + 823,3 m","1406 + 840,0 m",4,170917 09:01,171117 09:01,2599,"300,0","4,0",SPL_1709170901A_113A_E_1408_8
113A,"1407 + 939,0 m","1407 + 964,7 m",3,170917 09:01,171117 09:01,2599,"760,0","3,6",SPL_1709170901A_113A_E_1408_8
113A,"1323 + 471,47 m","1323 + 524,52 m",1,180924 11:43,181124 11:43,2227,"-788,0","0,4",SPL_1809241143A_113A_E_1323_823
113A,"1320 + 678,0 m","1320 + 977,0 m",E,180924 11:43,181124 11:43,2227,"-643,0","7,8",SPL_1809241143A_113A_E_1323_823
113A,"1322 + 262,47 m","1322 + 469,06 m",E,180924 11:43,181124 11:43,2227,"-2167,0","1,8",SPL_1809241143A_113A_E_1323_823
113A,"1320 + 359,0 m","1320 + 550,0 m",E,180924 11:43,181124 11:43,2227,"2181,0","-1,7",SPL_1809241143A_113A_E_1323_823
113A,"1318 + 984,04 m","1319 + 600,6 m",E,180924 11:43,181124 11:43,2227,"-584,0","7,6",SPL_1809241143A_113A_E_1323_823
113A,"1406 + 823,3 m","1406 + 840,0 m",4,170518 16:25,170718 16:25,2721,"300,0","3,2",SPL_1705181625A_113A_E_1408_304
113A,"1405 + 622,0 m","1406 + 682,0 m",E,170518 16:25,170718 16:25,2721,"-1735,0","1,6",SPL_1705181620A_113A_E_1406_463
113A,"1406 + 708,0 m","1406 + 733,0 m",3,170518 16:25,170718 16:25,2721,"760,0","3,7",SPL_1705181625A_113A_E_1408_304
113A,"1407 + 835,0 m","1407 + 850,5 m",4,170518 16:25,170718 16:25,2721,"300,0","4,6",SPL_1705181625A_113A_E_1408_304
113A,"1408 + 32,0 m","1409 + 991,0 m",E,170518 16:25,170718 16:25,2721,"1895,0","1,1",SPL_1705181625A_113A_E_1408_304
113A,"1407 + 939,0 m","1407 + 964,7 m",3,170518 16:25,170718 16:25,2721,"760,0","3,3",SPL_1705181625A_113A_E_1408_304
113A,"1321 + 727,27 m","1322 + 59,88 m",E,180924 11:43,181124 11:43,2227,"1897,0","-0,9",SPL_1809241143A_113A_E_1323_823
113A,"1321 + 167,83 m","1321 + 450,55 m",E,180924 11:43,181124 11:43,2227,"1002,0","2,3",SPL_1809241143A_113A_E_1323_823
113A,"1322 + 616,76 m","1322 + 850,3 m",E,180924 11:43,181124 11:43,2227,"1159,0","4,7",SPL_1809241143A_113A_E_1323_823
113A,"1317 + 843,84 m","1318 + 224,55 m",E,180924 11:43,181124 11:43,2227,"2060,0","0,5",SPL_1809241143A_113A_E_1323_823
113A,"1315 + 807,81 m","1316 + 256,74 m",E,180924 11:43,181124 11:43,2227,"752,0","1,3",SPL_1809241143A_113A_E_1323_823
113A,"1319 + 862,86 m","1320 + 292,0 m",E,180924 11:43,181124 11:43,2227,"947,0","4,7",SPL_1809241143A_113A_E_1323_823
113A,"1316 + 514,48 m","1316 + 937,06 m",E,180924 11:43,181124 11:43,2227,"1900,0","0,4",SPL_1809241143A_113A_E_1323_823
113A,"1323 + 549,55 m","1323 + 574,37 m",1,180924 11:43,181124 11:43,2227,"760,0","2,2",SPL_1809241143A_113A_E_1323_823
113A,"1356 + 660,0 m","1357 + 101,0 m",E,170518 17:30,170718 17:30,2721,"581,0","3,5",SPL_1702181037A_113A_E_1315_399
113A,"1358 + 59,0 m","1358 + 78,0 m",1,170518 17:30,170718 17:30,2721,"-600,0","2,6",SPL_1705181730A_113A_E_1358_426
113A,"1357 + 193,0 m","1357 + 243,0 m",1,170518 17:30,170718 17:30,2721,"760,0","2,4",SPL_1705181730A_113A_E_1358_426
113A,"1357 + 291,0 m","1357 + 584,0 m",1,170518 17:30,170718 17:30,2721,"-903,5","2,6",SPL_1705181730A_113A_E_1358_426
113A,"1357 + 150,3 m","1357 + 170,0 m",1,170518 17:30,170718 17:30,2721,"-600,0","3,0",SPL_1705181730A_113A_E_1358_426
113A,"1406 + 755,0 m","1406 + 805,0 m",3,170518 16:25,170718 16:25,2721,"-760,0","2,5",SPL_1705181625A_113A_E_1408_304
113A,"1358 + 396,0 m","1358 + 761,0 m",E,170518 17:30,170718 17:30,2721,"-583,0","12,0",SPL_1702181037A_113A_E_1315_399
113A,"1357 + 984,0 m","1358 + 36,0 m",1,170518 17:30,170718 17:30,2721,"760,0","3,0",SPL_1705181730A_113A_E_1358_426
113A,"1406 + 900,0 m","1406 + 911,0 m",4,170518 16:25,170718 16:25,2721,"-189,51","-0,3",SPL_1705181625A_113A_E_1408_304
113A,"1407 + 867,0 m","1407 + 918,0 m",3,170518 16:25,170718 16:25,2721,"-760,0","3,3",SPL_1705181625A_113A_E_1408_304
113A,"1407 + 47,0 m","1407 + 241,0 m",5,170518 16:25,170718 16:25,2721,"-4516,5","-0,1",SPL_1705181625A_113A_E_1408_304
113A,"1407 + 717,0 m","1407 + 751,0 m",5,170518 16:25,170718 16:25,2721,"-300,0","4,4",SPL_1705181625A_113A_E_1408_304
113A,"1405 + 622,0 m","1406 + 682,0 m",E,170917 08:55,171117 08:55,2599,"-1735,0","3,2",SPL_1709151128A_113A_E_1315_399
113A,"1406 + 755,0 m","1406 + 805,0 m",3,170917 08:55,171117 08:55,2599,"-760,0","3,2",SPL_1709170855A_113A_E_1406_666
113A,"1407 + 939,0 m","1407 + 964,7 m",3,180924 08:39,181124 08:39,2227,"760,0","3,0",SPL_1809240839A_113A_E_1408_290
113A,"1405 + 622,0 m","1406 + 682,0 m",E,170917 09:12,171117 09:12,2599,"-1735,0","2,8",SPL_1709170912A_113A_4_1406_974
113A,"1406 + 708,0 m","1406 + 733,0 m",3,180924 08:39,181124 08:39,2227,"760,0","4,1",SPL_1809240839A_113A_E_1408_290
113A,"1406 + 755,0 m","1406 + 805,0 m",3,170917 09:12,171117 09:12,2599,"-760,0","2,9",SPL_1709170912A_113A_4_1406_974
113A,"1407 + 47,0 m","1407 + 240,0 m",3,180924 08:39,181124 08:39,2227,"-4504,8","1,0",SPL_1809240839A_113A_E_1408_290
113A,"1369 + 877,12 m","1370 + 404,4 m",E,180527 15:20,180727 15:20,2347,"-1993,0","0,9",SPL_1805271520A_113A_E_1370_119
113A,"1407 + 867,0 m","1407 + 918,0 m",3,180924 08:39,181124 08:39,2227,"-760,0","3,4",SPL_1809240839A_113A_E_1408_290
113A,"1370 + 807,81 m","1371 + 213,79 m",E,180527 15:20,180727 15:20,2347,"1197,0","5,7",SPL_1805271520A_113A_E_1370_119
113A,"1408 + 32,0 m","1409 + 991,0 m",E,180924 08:39,181124 08:39,2227,"1895,0","1,0",SPL_1809240839A_113A_E_1408_290
113A,"1406 + 755,0 m","1406 + 805,0 m",3,180924 08:39,181124 08:39,2227,"-760,0","2,6",SPL_1809240839A_113A_E_1408_290
113A,"1406 + 708,0 m","1406 + 733,0 m",3,170917 09:12,171117 09:12,2599,"760,0","4,2",SPL_1709170912A_113A_4_1406_974
113A,"1405 + 622,0 m","1406 + 682,0 m",E,180924 08:39,181124 08:39,2227,"-1735,0","2,5",SPL_1809240839A_113A_E_1408_290
113A,"1406 + 900,0 m","1406 + 911,0 m",4,170917 09:12,171117 09:12,2599,"-189,51","7,3",SPL_1709170912A_113A_4_1406_974
113A,"1406 + 823,3 m","1406 + 840,0 m",4,170917 09:12,171117 09:12,2599,"300,0","4,0",SPL_1709170912A_113A_4_1406_974
113A,"1404 + 650,0 m","1404 + 868,0 m",E1,170917 10:39,171117 10:39,2599,"570,0","10,3",SPL_1709171039A_113A_E1_1405_736
113A,"1404 + 643,0 m","1404 + 650,0 m",E1,170917 10:39,171117 10:39,2599,"760,0","1,5",SPL_1709171039A_113A_E1_1405_736
113A,"1404 + 868,0 m","1405 + 493,0 m",E1,170917 10:39,171117 10:39,2599,"499,0","9,3",SPL_1709171039A_113A_E1_1405_736
113A,"1405 + 615,0 m","1405 + 679,0 m",E1,170917 10:39,171117 10:39,2599,"1000,0","0,1",SPL_1709171039A_113A_E1_1405_736
113A,"1407 + 47,0 m","1407 + 240,0 m",3,180529 09:37,180729 09:37,2345,"-4504,8","1,2",SPL_1805290937A_113A_E_1408_570
113A,"1408 + 32,0 m","1409 + 991,0 m",E,180529 09:37,180729 09:37,2345,"1895,0","1,3",SPL_1805290937A_113A_E_1408_570
113A,"1406 + 708,0 m","1406 + 733,0 m",3,180529 09:37,180729 09:37,2345,"760,0","4,1",SPL_1805290937A_113A_E_1408_570
113A,"1407 + 939,0 m","1407 + 964,7 m",3,180529 09:37,180729 09:37,2345,"760,0","3,2",SPL_1805290937A_113A_E_1408_570
113A,"1405 + 622,0 m","1406 + 682,0 m",E,180529 09:37,180729 09:37,2345,"-1735,0","0,0",SPL_1805271627A_113A_E_1406_557
113A,"1406 + 755,0 m","1406 + 805,0 m",3,180529 09:37,180729 09:37,2345,"-760,0","2,8",SPL_1805290937A_113A_E_1408_570
113A,"1407 + 867,0 m","1407 + 918,0 m",3,180529 09:37,180729 09:37,2345,"-760,0","3,5",SPL_1805290937A_113A_E_1408_570
113A,"1404 + 135,0 m","1404 + 588,0 m",E,170917 10:39,171117 10:39,2599,"-587,0","7,4",SPL_1709171039A_113A_E1_1405_736
113A,"1369 + 877,12 m","1370 + 404,4 m",E,180924 11:08,181124 11:08,2227,"-1993,0","0,0",SPL_1809241108A_113A_E_1371_467
113A,"1370 + 807,81 m","1371 + 213,79 m",E,180924 11:08,181124 11:08,2227,"1197,0","6,8",SPL_1809241108A_113A_E_1371_467
113A,"1406 + 708,0 m","1406 + 733,0 m",3,170917 08:55,171117 08:55,2599,"760,0","4,4",SPL_1709170855A_113A_E_1406_666
113A,"1407 + 939,0 m","1407 + 964,7 m",3,170917 08:55,171117 08:55,2599,"760,0","3,2",SPL_1709170855A_113A_E_1406_666
113A,"1407 + 867,0 m","1407 + 918,0 m",3,170917 08:55,171117 08:55,2599,"-760,0","3,9",SPL_1709170855A_113A_E_1406_666
113A,"1407 + 47,0 m","1407 + 240,0 m",3,170917 08:55,171117 08:55,2599,"-4504,8","1,4",SPL_1709170855A_113A_E_1406_666
113A,"1346 + 130,0 m","1346 + 549,0 m",E,180527 15:01,180727 15:01,2347,"595,0","4,7",SPL_1805271501A_113A_E_1345_300
113A,"1345 + 534,53 m","1345 + 706,71 m",2,180527 15:01,180727 15:01,2347,"-1240,0","-1,7",SPL_1805271501A_113A_E_1345_300
113A,"1345 + 706,71 m","1346 + 124,0 m",2,180527 15:01,180727 15:01,2347,"-689,0","0,2",SPL_1805271501A_113A_E_1345_300
113A,"1346 + 130,0 m","1346 + 549,0 m",E,180924 11:27,181124 11:27,2227,"595,0","9,1",SPL_1809241127A_113A_E_1346_396
113A,"1345 + 534,53 m","1345 + 706,71 m",2,180924 11:27,181124 11:27,2227,"-1240,0","-1,0",SPL_1809241127A_113A_E_1346_396
113A,"1345 + 706,71 m","1346 + 124,0 m",2,180924 11:27,181124 11:27,2227,"-689,0","1,2",SPL_1809241127A_113A_E_1346_396
113A,"1357 + 193,0 m","1357 + 243,0 m",1,180527 15:10,180727 15:10,2347,"760,0","2,3",SPL_1805271510A_113A_E_1356_914
113A,"1357 + 984,0 m","1358 + 36,0 m",1,180527 15:10,180727 15:10,2347,"760,0","2,8",SPL_1805271510A_113A_E_1356_914
113A,"1356 + 660,0 m","1357 + 101,0 m",E,180527 15:10,180727 15:10,2347,"581,0","0,0",SPL_1805271510A_113A_E_1356_914
113A,"1357 + 291,0 m","1357 + 584,0 m",1,180527 15:10,180727 15:10,2347,"-903,5","2,5",SPL_1805271510A_113A_E_1356_914
113A,"1406 + 900,0 m","1406 + 911,0 m",4,170518 16:20,170718 16:20,2721,"-189,51","10,2",SPL_1705181620A_113A_E_1406_463
113A,"1406 + 823,3 m","1406 + 840,0 m",4,170518 16:20,170718 16:20,2721,"300,0","4,5",SPL_1705181620A_113A_E_1406_463
113A,"1408 + 32,0 m","1409 + 991,0 m",E,170518 16:20,170718 16:20,2721,"1895,0","1,3",SPL_1705171909A_113A_E_1406_597
113A,"1406 + 755,0 m","1406 + 805,0 m",3,170518 16:20,170718 16:20,2721,"-760,0","3,5",SPL_1705181620A_113A_E_1406_463
113A,"1358 + 59,0 m","1358 + 78,0 m",1,180527 15:10,180727 15:10,2347,"-600,0","1,4",SPL_1805271510A_113A_E_1356_914
113A,"1357 + 150,3 m","1357 + 170,0 m",1,180527 15:10,180727 15:10,2347,"-600,0","3,6",SPL_1805271510A_113A_E_1356_914
113A,"1407 + 764,0 m","1407 + 774,0 m",4,170518 16:20,170718 16:20,2721,"-189,51","9,8",SPL_1705181620A_113A_E_1406_463
113A,"1407 + 867,0 m","1407 + 918,0 m",3,170518 16:20,170718 16:20,2721,"-760,0","4,4",SPL_1705181620A_113A_E_1406_463
113A,"1406 + 708,0 m","1406 + 733,0 m",3,170518 16:20,170718 16:20,2721,"760,0","4,5",SPL_1705181620A_113A_E_1406_463
113A,"1405 + 622,0 m","1406 + 682,0 m",E,170518 16:20,170718 16:20,2721,"-1735,0","1,6",SPL_1705181620A_113A_E_1406_463
113A,"1407 + 939,0 m","1407 + 964,7 m",3,170518 16:20,170718 16:20,2721,"760,0","3,2",SPL_1705181620A_113A_E_1406_463
113A,"1407 + 47,0 m","1407 + 241,0 m",4,170518 16:20,170718 16:20,2721,"-4512,0","-0,3",SPL_1705181620A_113A_E_1406_463
113A,"1407 + 835,0 m","1407 + 850,5 m",4,170518 16:20,170718 16:20,2721,"300,0","4,5",SPL_1705181620A_113A_E_1406_463
113A,"1407 + 717,0 m","1407 + 751,0 m",5,170917 09:09,171117 09:09,2599,"-300,0","5,2",SPL_1709170909A_113A_3_1406_805
113A,"1406 + 823,3 m","1406 + 840,0 m",4,170917 09:09,171117 09:09,2599,"300,0","4,6",SPL_1709170909A_113A_3_1406_805
113A,"1407 + 47,0 m","1407 + 241,0 m",5,170917 09:09,171117 09:09,2599,"-4516,5","0,6",SPL_1709170909A_113A_3_1406_805
113A,"1391 + 783,22 m","1392 + 311,31 m",E,180527 15:40,180727 15:40,2347,"-978,0","11,2",SPL_1805241124A_113A_E_1315_399
113A,"1390 + 409,41 m","1391 + 15,98 m",E,180527 15:40,180727 15:40,2347,"581,0","8,5",SPL_1805241124A_113A_E_1315_399
113A,"1346 + 549,0 m","1346 + 627,0 m",E,180922 12:32,181122 12:32,2229,"592,0","7,2",SPL_1809221232A_113A_E_1315_399
113A,"1349 + 60,0 m","1349 + 489,0 m",E,180922 12:32,181122 12:32,2229,"577,0","6,6",SPL_1809221232A_113A_E_1315_399
113A,"1325 + 921,0 m","1326 + 369,0 m",E,180922 12:32,181122 12:32,2229,"680,0","12,0",SPL_1809221232A_113A_E_1315_399
113A,"1315 + 807,81 m","1316 + 256,74 m",E,180922 12:32,181122 12:32,2229,"752,0","0,9",SPL_1809221232A_113A_E_1315_399
113A,"1339 + 437,0 m","1339 + 526,0 m",E,180922 12:32,181122 12:32,2229,"669,0","8,4",SPL_1809221232A_113A_E_1315_399
113A,"1346 + 130,0 m","1346 + 549,0 m",E,180922 12:32,181122 12:32,2229,"595,0","7,4",SPL_1809221232A_113A_E_1315_399
113A,"1335 + 0,0 m","1335 + 844,16 m",E,180922 12:32,181122 12:32,2229,"9860,0","2,8",SPL_1809221232A_113A_E_1315_399
113A,"1328 + 826,82 m","1329 + 195,8 m",E,180922 12:32,181122 12:32,2229,"786,0","8,5",SPL_1809221232A_113A_E_1315_399
113A,"1319 + 862,86 m","1320 + 292,0 m",E,180922 12:32,181122 12:32,2229,"947,0","4,1",SPL_1809221232A_113A_E_1315_399
113A,"1324 + 5,0 m","1324 + 428,57 m",E,180922 12:32,181122 12:32,2229,"2000,0","3,2",SPL_1809221232A_113A_E_1315_399
113A,"1316 + 514,48 m","1316 + 937,06 m",E,180922 12:32,181122 12:32,2229,"1900,0","0,2",SPL_1809221232A_113A_E_1315_399
113A,"1327 + 409,0 m","1327 + 841,0 m",E,180922 12:32,181122 12:32,2229,"948,0","7,8",SPL_1809221232A_113A_E_1315_399
113A,"1379 + 838,0 m","1380 + 117,12 m",E,180527 15:31,180727 15:31,2347,"1430,0","4,4",SPL_1805271531A_113A_E_1379_843
113A,"1380 + 883,88 m","1381 + 338,66 m",E,180527 15:31,180727 15:31,2347,"957,0","4,8",SPL_1805271531A_113A_E_1379_843
113A,"1404 + 650,0 m","1404 + 868,0 m",E1,180924 10:41,181124 10:41,2227,"570,0","10,4",SPL_1809241041A_113A_E1_1405_736
113A,"1404 + 643,0 m","1404 + 650,0 m",E1,180924 10:41,181124 10:41,2227,"760,0","1,6",SPL_1809241041A_113A_E1_1405_736
113A,"1326 + 537,0 m","1326 + 823,0 m",E,180922 12:32,181122 12:32,2229,"-722,0","9,8",SPL_1809221232A_113A_E_1315_399
113A,"1336 + 520,0 m","1336 + 670,0 m",E,180922 12:32,181122 12:32,2229,"9050,0","1,1",SPL_1809221232A_113A_E_1315_399
113A,"1332 + 279,0 m","1332 + 695,0 m",E,180922 12:32,181122 12:32,2229,"-1870,0","2,1",SPL_1809221232A_113A_E_1315_399
113A,"1325 + 577,0 m","1325 + 921,0 m",E,180922 12:32,181122 12:32,2229,"-910,0","7,9",SPL_1809221232A_113A_E_1315_399
113A,"1349 + 489,0 m","1349 + 991,0 m",E,180922 12:32,181122 12:32,2229,"-577,0","9,1",SPL_1809221232A_113A_E_1315_399
113A,"1351 + 359,36 m","1351 + 620,62 m",E,180922 12:32,181122 12:32,2229,"-886,0","11,1",SPL_1809221232A_113A_E_1315_399
113A,"1344 + 567,43 m","1345 + 18,02 m",E,180922 12:32,181122 12:32,2229,"-987,0","9,1",SPL_1809221232A_113A_E_1315_399
113A,"1343 + 710,71 m","1343 + 999,0 m",E,180922 12:32,181122 12:32,2229,"-598,0","7,8",SPL_1809221232A_113A_E_1315_399
